credit_limit,gender,education,marital_status,age,pay_status_1,pay_status_2,pay_status_3,pay_status_4,pay_status_5,pay_status_6,bill_amount_1,bill_amount_2,bill_amount_3,bill_amount_4,bill_amount_5,bill_amount_6,payment_amount_1,payment_amount_2,payment_amount_3,payment_amount_4,payment_amount_5,payment_amount_6,default_next_month,num_delayed_payments,max_payment_delay,avg_payment_delay,recent_payment_delay,avg_bill_amount,avg_payment_amount,total_bill_amount,total_payment_amount,payment_to_bill_ratio,credit_utilization,avg_positive_bill,payment_std,recent_payment_amount,recent_bill_amount,recent_payment_ratio,payment_behavior_score,payment_success,payment_failure
70000,1,3,2,27,2,2,2,3,3,2,58009,56479,63633,64500,62867,64210,0,8100,2500,0,2500,2455,1,6,3,2.3333333333333335,2,61616.333333333336,2592.5,369698,15555,0.04207488274213006,0.8802333333333334,61616.333333333336,2960.0907925264723,0,58009,0.0,0.7083333333333333,0,1
50000,1,1,2,27,2,2,0,0,0,0,51042,48878,47884,29506,3672,8346,0,2354,1410,1500,4900,700,1,2,2,0.6666666666666666,2,31554.666666666668,1810.6666666666667,189328,10864,0.0573818980816361,0.6310933333333334,31554.666666666668,1709.2883509421886,0,51042,0.0,0.9166666666666666,0,1
60000,1,1,2,26,-1,-1,0,0,0,0,1870,32603,32432,27976,25862,24571,32607,2119,3008,1006,1042,1001,0,0,0,0.0,0,24219.0,6797.166666666667,145314,40783,0.2806543072243555,0.40365,24219.0,12670.00889370906,32607,1870,5.0,1.0,1,0
20000,1,3,2,27,3,2,2,5,5,4,1200,1200,1200,1200,1200,600,0,0,0,0,0,0,1,6,5,3.5,3,1100.0,0.0,6600,0,0.0,0.055,1100.0,0.0,0,1200,0.0,0.5625,0,1
50000,1,1,2,27,0,0,0,2,2,0,35215,36227,37876,39984,39041,40110,1600,2234,3042,0,1700,2000,0,2,2,0.6666666666666666,0,38075.5,1762.6666666666667,228453,10576,0.046293986071533316,0.76151,38075.5,1005.2419940823536,1600,35215,0.045435183870509724,0.9166666666666666,1,0
240000,1,1,2,26,-1,-1,-2,-1,-1,-1,5010,1188,3513,11380,1777,190,1188,3513,11794,1785,190,0,0,0,0,0.0,0,3843.0,3078.3333333333335,23058,18470,0.8010235059415387,0.0160125,3843.0,4454.580952981622,1188,5010,0.237125748502994,1.0,1,0
20000,1,2,2,23,0,0,0,0,0,0,9550,10867,11585,12899,13087,13327,1480,1198,1512,700,600,2700,0,0,0,0.0,0,11885.833333333334,1365.0,71315,8190,0.11484259973357638,0.5942916666666667,11885.833333333334,757.94432513213,1480,9550,0.1549738219895288,1.0,1,0
50000,1,2,2,25,0,0,0,0,0,0,29827,30863,31897,29652,20483,19909,1536,1570,1316,1680,722,822,0,0,0,0.0,0,27105.166666666668,1274.3333333333333,162631,7646,0.04701440684740302,0.5421033333333334,27105.166666666668,407.88903719843546,1536,29827,0.051496965836322794,1.0,1,0
130000,1,2,2,25,0,0,0,0,0,0,39074,39767,38680,5654,1938,522,1766,1521,3100,0,10,0,0,0,0,0.0,0,20939.166666666668,1066.1666666666667,125635,6397,0.05091733991324074,0.16107051282051282,20939.166666666668,1282.3438566416835,1766,39074,0.045196294210984284,1.0,1,0
50000,1,2,2,25,0,0,0,0,0,0,49899,35200,29447,19980,10400,0,1679,2438,1700,1000,0,0,0,0,0,0.0,0,24154.333333333332,1136.1666666666667,144926,6817,0.04703779860066517,0.48308666666666666,24154.333333333332,990.7206299793432,1679,49899,0.03364796889717229,1.0,1,0
130000,1,2,2,27,-1,-1,-1,-1,-1,-1,6136,9258,3397,2435,1570,1467,9272,3397,2435,1570,1467,550,0,0,0,0.0,0,4043.8333333333335,3115.1666666666665,24263,18691,0.7703499155092115,0.03110641025641026,4043.8333333333335,3166.4720694594275,9272,6136,1.5110821382007822,1.0,1,0
20000,1,1,2,27,0,0,0,0,0,0,19483,18956,18742,19738,15627,15753,1258,1404,1400,399,604,2500,0,0,0,0.0,0,18049.833333333332,1260.8333333333333,108299,7565,0.06985290722906029,0.9024916666666666,18049.833333333332,741.5649443350641,1258,19483,0.06456911153313145,1.0,1,0
370000,1,4,1,28,0,-1,-1,-1,-1,-1,64268,2868,3788,9424,2468,2468,2868,100332,9456,2468,2468,2468,0,0,0,0.0,0,14214.0,20010.0,85284,120060,1.4077669902912622,0.038416216216216215,14214.0,39446.22683096572,2868,64268,0.04462563017364785,1.0,1,0
110000,1,3,1,27,0,0,0,0,0,-2,108435,109572,45907,5130,2889,78834,3509,1102,1014,2889,82718,3100,0,0,0,0.0,0,58461.166666666664,15722.0,350767,94332,0.2689306576730422,0.5314651515151515,58461.166666666664,32838.06273823107,3509,108435,0.03236040023977498,1.0,1,0
200000,1,3,2,28,0,0,0,0,0,0,203357,201115,192220,180090,184603,189340,7064,7048,6000,6500,7430,0,0,0,0,0.0,0,191787.5,5673.666666666667,1150725,34042,0.029583088922201222,0.9589375,191787.5,2824.405754608687,7064,203357,0.03473694045447169,1.0,1,0
160000,1,3,2,26,0,0,0,0,0,0,58929,60950,61292,16623,33393,34220,3000,2000,15000,33000,3000,1100,0,0,0,0.0,0,44234.5,9516.666666666666,265407,57100,0.2151412735911261,0.276465625,44234.5,12600.066137392561,3000,58929,0.050908720663849716,1.0,1,0
310000,1,2,2,26,0,0,0,0,0,0,304091,309627,315544,309272,240119,235799,12805,13567,13203,8765,9643,9035,0,0,0,0.0,0,285742.0,11169.666666666666,1714452,67018,0.0390900415992982,0.9217483870967742,285742.0,2246.14787284067,12805,304091,0.04210910549802526,1.0,1,0
90000,1,1,2,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.16666666666666666,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.9791666666666666,1,0
20000,1,2,2,22,4,3,2,0,0,2,16226,15682,15146,15856,17090,16677,0,0,1266,1500,0,1915,1,4,4,1.8333333333333333,4,16112.833333333334,780.1666666666666,96677,4681,0.04841896211094676,0.8056416666666667,16112.833333333334,879.5477057366853,0,16226,0.0,0.7708333333333334,0,1
30000,1,4,2,23,0,0,-2,-2,-2,-2,30830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,5138.333333333333,0.0,30830,0,0.0,0.17127777777777778,5138.333333333333,0.0,0,30830,0.0,1.0,1,0
90000,1,4,2,24,0,0,0,0,0,-2,35865,32764,25348,9580,0,0,1546,1176,1000,0,0,0,0,0,0,0.0,0,17259.5,620.3333333333334,103557,3722,0.035941558755081746,0.19177222222222223,17259.5,702.0272549315066,1546,35865,0.04310609229053395,1.0,1,0
240000,1,2,2,28,0,0,-2,-2,-1,-1,44996,-4,-4,-4,801,192850,0,0,0,805,192869,7012,0,0,0,0.0,0,39772.5,33447.666666666664,238635,200686,0.840974710331678,0.16572708333333333,39774.5,78148.30631220786,0,44996,0.0,1.0,1,0
260000,1,2,2,32,0,0,-2,-1,-1,-1,60587,-83,-83,458,-7941,156600,0,0,541,4538,166000,6000,0,0,0,0.0,0,34923.0,29513.166666666668,209538,177079,0.8450925369145453,0.13951602564102564,36274.166666666664,66912.9644909465,0,60587,0.0,1.0,1,0
120000,1,2,2,27,0,0,0,0,0,0,29344,33474,29029,26523,20554,19348,5053,1789,2037,659,802,640,0,0,0,0.0,0,26378.666666666668,1830.0,158272,10980,0.0693742418115649,0.21982222222222222,26378.666666666668,1689.756432152279,5053,29344,0.17219874591057796,1.0,1,0
80000,1,2,2,27,1,2,0,0,-2,-2,83062,81150,82150,0,0,0,0,3800,0,0,0,0,0,2,2,0.5,1,41060.333333333336,633.3333333333334,246362,3800,0.015424456693808299,0.5132541666666667,41060.333333333336,1551.3435037626796,0,83062,0.0,0.9375,1,0
160000,1,1,2,27,-1,-1,-1,-1,-1,-1,5574,3327,5958,55914,23285,29170,3353,7916,56116,23302,11580,9976,0,0,0,0.0,0,20538.0,18707.166666666668,123228,112243,0.9108562988931087,0.1283625,20538.0,19492.371804546172,3353,5574,0.6015428776462146,1.0,1,0
130000,1,2,2,27,0,0,0,-1,0,0,7100,4007,4900,1235,3946,2817,1100,1000,1235,3011,1008,966,0,0,0,0.0,0,4000.8333333333335,1386.6666666666667,24005,8320,0.34659445948760675,0.030775641025641027,4000.8333333333335,801.6856408010977,1100,7100,0.15492957746478872,1.0,1,0
20000,1,1,2,23,-1,-1,-1,-1,-1,-1,14697,11983,4098,14899,10170,7151,12483,4098,14899,10170,427,0,0,0,0,0.0,0,10499.666666666666,7012.833333333333,62998,42077,0.6679100923838852,0.5249833333333334,10499.666666666666,6373.873780258491,12483,14697,0.8493570116350275,1.0,1,0
170000,1,2,1,26,0,0,0,0,0,-2,30779,30751,23602,16633,0,51269,1675,1500,1007,0,51269,1865,0,0,0,0.0,0,25505.666666666668,9552.666666666666,153034,57316,0.3745311499405361,0.15003333333333335,25505.666666666668,20447.67770351114,1675,30779,0.05442022157964846,1.0,1,0
110000,1,3,2,27,0,0,0,0,0,0,45443,55567,65753,65379,65467,64596,15567,15753,5379,5467,4596,3405,0,0,0,0.0,0,60367.5,8361.166666666666,362205,50167,0.1385044380944493,0.5487954545454545,60367.5,5702.154344339222,15567,45443,0.34256101049666615,1.0,1,0
50000,1,2,1,25,0,0,0,0,0,0,26339,27699,28513,29341,29928,29533,1800,1565,1393,980,994,1024,0,0,0,0.0,0,28558.833333333332,1292.6666666666667,171353,7756,0.04526328689897463,0.5711766666666667,28558.833333333332,346.63044682581864,1800,26339,0.06833972436311174,1.0,1,0
70000,1,2,2,26,0,0,0,0,0,2,65329,64584,63600,60540,26890,18923,3000,4000,2000,4030,0,1000,0,1,2,0.3333333333333333,0,49977.666666666664,2338.3333333333335,299866,14030,0.04678756511241688,0.7139666666666666,49977.666666666664,1639.1512031129607,3000,65329,0.045921413154954155,0.9583333333333334,1,0
80000,1,2,2,25,0,0,0,0,-2,-2,77901,79605,79207,0,0,0,3600,2407,0,0,0,0,0,0,0,0.0,0,39452.166666666664,1001.1666666666666,236713,6007,0.025376722022026673,0.4931520833333333,39452.166666666664,1596.2230942655435,3600,77901,0.04621250048138021,1.0,1,0
50000,1,1,2,25,0,0,0,-1,-1,-2,13886,14958,15726,1148,0,0,3000,5000,1148,0,0,0,0,0,0,0.0,0,7619.666666666667,1524.6666666666667,45718,9148,0.20009624218032285,0.15239333333333335,7619.666666666667,2067.3777271380927,3000,13886,0.21604493734696817,1.0,1,0
60000,1,1,2,27,0,0,-1,-1,0,0,20567,11937,1536,59038,54586,56375,4000,1536,59038,1300,3000,2000,0,0,0,0.0,0,34006.5,11812.333333333334,204039,70874,0.3473551624934449,0.566775,34006.5,23157.493073877115,4000,20567,0.1944863130257208,1.0,1,0
100000,1,2,1,28,0,0,0,0,0,0,74269,59948,56323,48985,23894,23402,2812,2081,2077,1003,1015,1000,0,0,0,0.0,0,47803.5,1664.6666666666667,286821,9988,0.0348231126730609,0.478035,47803.5,769.5943520236273,2812,74269,0.037862365186013006,1.0,1,0
50000,1,1,2,27,0,0,0,2,2,2,17468,48675,36287,30691,29901,49293,32400,4000,1200,0,20000,2000,0,3,2,1.0,0,35385.833333333336,9933.333333333334,212315,59600,0.28071497539033985,0.7077166666666667,35385.833333333336,13260.266462883266,32400,17468,1.8548202427295626,0.875,1,0
180000,1,1,1,28,2,3,2,0,0,0,187205,182435,131327,131288,100116,86644,5,0,7326,4124,8693,0,0,3,3,1.1666666666666667,2,136502.5,3358.0,819015,20148,0.024600282046116372,0.7583472222222222,136502.5,3964.566609353411,5,187205,2.6708688336315805e-05,0.8541666666666666,1,0
250000,1,1,2,27,-1,-1,-1,-1,-1,0,73,2244,3119,1860,10094,4896,2265,3119,1943,10094,2896,5074,0,0,0,0.0,0,3714.3333333333335,4231.833333333333,22286,25391,1.1393251368572197,0.014857333333333334,3714.3333333333335,3072.5976903373903,2265,73,5.0,1.0,1,0
140000,1,2,2,27,0,-1,-1,0,0,0,24048,1999,109104,110336,67197,67910,2014,110330,5012,5000,3000,5000,0,0,0,0.0,0,63432.333333333336,21726.0,380594,130356,0.3425067131904339,0.45308809523809523,63432.333333333336,43425.270946765544,2014,24048,0.08374916833000666,1.0,1,0
200000,1,1,2,28,-2,-2,-1,-1,0,0,6905,8674,6449,14392,14792,8016,4628,6454,14392,600,164,0,0,0,0,0.0,0,9871.333333333334,4373.0,59228,26238,0.44299993246437497,0.04935666666666667,9871.333333333334,5583.015063565564,4628,6905,0.6702389572773353,1.0,1,0
70000,1,1,2,29,0,0,0,2,0,0,32938,33635,35287,36002,37096,37999,1548,2200,1600,2000,1500,3000,0,1,2,0.3333333333333333,0,35492.833333333336,1974.6666666666667,212957,11848,0.055635644754574866,0.5070404761904762,35492.833333333336,574.5351744381423,1548,32938,0.04699738903394256,0.9583333333333334,1,0
160000,1,2,2,28,0,0,-2,-2,-2,-2,7169,581,0,972,-1,-1,581,0,972,1,0,0,0,0,0,0.0,0,1453.3333333333333,259.0,8720,1554,0.17821100917431193,0.009085416666666667,1453.6666666666667,419.49016675006817,581,7169,0.08104338122471753,1.0,1,0
50000,1,1,2,28,1,-2,-1,0,0,0,0,0,16248,17105,16842,21842,0,16248,1600,337,5000,5000,0,1,1,0.16666666666666666,1,12006.166666666666,4697.5,72037,28185,0.39125727056929077,0.24012333333333333,12006.166666666666,6070.783071400262,0,0,0.0,0.9791666666666666,1,0
30000,1,2,2,28,1,2,2,0,0,0,26026,27300,26577,28120,29659,30394,2000,0,2000,2000,1200,1000,0,3,2,0.8333333333333334,1,28012.666666666668,1366.6666666666667,168076,8200,0.048787453294938006,0.9337555555555556,28012.666666666668,804.155872120988,2000,26026,0.07684623069238454,0.8958333333333334,1,0
110000,1,1,2,28,0,0,0,0,0,0,102282,104196,105922,108820,66883,68083,5200,5000,5000,2100,2000,2000,0,0,0,0.0,0,92697.66666666667,3550.0,556186,21300,0.03829654108517654,0.8427060606060607,92697.66666666667,1663.4301909007183,5200,102282,0.050839834966074186,1.0,1,0
180000,1,1,2,27,0,0,0,0,0,0,20793,18795,23194,44070,39003,26424,10053,12057,30035,863,72,37,0,0,0,0.0,0,28713.166666666668,8852.833333333334,172279,53117,0.3083196442979121,0.1595175925925926,28713.166666666668,11653.760395969477,10053,20793,0.483480017313519,1.0,1,0
150000,1,1,2,28,0,0,0,0,0,0,24942,83333,75249,61949,67280,64374,80284,6254,6119,33333,4374,6814,0,0,0,0.0,0,62854.5,22863.0,377127,137178,0.3637448392716512,0.41903,62854.5,30207.370226486117,80284,24942,3.218827680218106,1.0,1,0
110000,1,2,2,28,0,0,0,0,0,0,111425,95724,97712,99687,100937,103138,4300,4422,4493,3800,3975,3773,0,0,0,0.0,0,101437.16666666667,4127.166666666667,608623,24763,0.04068692770401382,0.9221560606060607,101437.16666666667,318.2008275706816,4300,111425,0.038590980480143595,1.0,1,0
90000,1,1,2,27,0,0,0,2,0,0,84404,86109,92140,88296,88357,85506,3100,8100,0,3200,3000,3500,0,1,2,0.3333333333333333,0,87468.66666666667,3483.3333333333335,524812,20900,0.039823784517122325,0.9718740740740741,87468.66666666667,2604.1633333311997,3100,84404,0.03672811715084593,0.9583333333333334,1,0
110000,1,1,2,28,0,0,0,0,0,0,107800,105820,104780,98139,72176,74011,4000,4000,4100,3000,3000,3000,0,0,0,0.0,0,93787.66666666667,3516.6666666666665,562726,21100,0.0374960460330605,0.8526151515151515,93787.66666666667,567.1566509057851,4000,107800,0.03710575139146568,1.0,1,0
40000,1,2,2,28,-1,-1,-2,-2,-2,-2,3333,-167,-5187,-187,-187,113,167,4982,5000,0,3335,27000,0,0,0,0.0,0,-380.3333333333333,6747.333333333333,-2282,40484,0.0,0.014358333333333334,574.3333333333334,10166.724106941561,167,3333,0.0501050105010501,1.0,1,0
130000,1,4,1,37,-1,-1,-1,-1,-1,-1,1390,2196,7533,4656,840,390,2196,7533,4689,840,390,390,0,0,0,0.0,0,2834.1666666666665,2673.0,17005,16038,0.9431343722434578,0.02180128205128205,2834.1666666666665,2887.748326984192,2196,1390,1.5798561151079136,1.0,1,0
40000,1,1,2,28,0,0,0,0,0,0,38941,39039,24501,15143,15731,9728,2002,1607,1580,2500,1500,33000,0,0,0,0.0,0,23847.166666666668,7031.5,143083,42189,0.29485683134963625,0.5961791666666667,23847.166666666668,12727.410573247018,2002,38941,0.051411109113787525,1.0,1,0
180000,1,1,2,27,2,0,0,2,0,0,10070,11392,14688,14040,13440,13440,1500,3500,0,0,0,0,0,2,2,0.6666666666666666,2,12845.0,833.3333333333334,77070,5000,0.0648760866744518,0.07136111111111111,12845.0,1437.5905768565215,1500,10070,0.14895729890764647,0.9166666666666666,1,0
210000,1,2,2,28,2,0,0,-1,0,0,209479,211302,-4244,205759,151849,150221,10000,2572,213509,6022,5817,4048,1,1,2,0.3333333333333333,2,154061.0,40328.0,924366,241968,0.2617664431621241,0.7369920634920636,154768.33333333334,84877.68969287512,10000,209479,0.047737482038772386,0.9583333333333334,0,1
200000,1,4,2,28,-1,-1,-1,-1,-1,0,1707,1106,2628,7502,38584,16990,1109,2807,26316,50108,85,1746,0,0,0,0.0,0,11419.5,13695.166666666666,68517,82171,1.1992790110483529,0.0570975,11419.5,20445.84481420777,1109,1707,0.6496777973052138,1.0,1,0
260000,1,2,2,28,0,0,0,0,0,0,251829,234867,237497,215343,205576,207688,10000,10500,9150,7500,8000,7500,0,0,0,0.0,0,225466.66666666666,8775.0,1352800,52650,0.038919278533412184,0.8671794871794871,225466.66666666666,1301.441508482037,10000,251829,0.03970948540477864,1.0,1,0
20000,1,2,2,25,-1,-1,-1,-1,0,0,769,1011,628,2198,365,-34,1500,700,2500,0,0,2000,0,0,0,0.0,0,822.8333333333334,1116.6666666666667,4937,6700,1.3570994531091756,0.041425,828.5,1049.6030995889193,1500,769,1.9505851755526658,1.0,1,0
150000,1,2,1,29,0,0,-2,-2,-2,-2,14075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2345.8333333333335,0.0,14075,0,0.0,0.01563888888888889,2345.8333333333335,0.0,0,14075,0.0,1.0,1,0
250000,1,2,2,26,0,0,0,0,0,0,123148,135439,42090,61558,80894,93938,15447,12004,21558,20894,15000,20000,0,0,0,0.0,0,89511.16666666667,17483.833333333332,537067,104903,0.19532572286139346,0.3580446666666667,89511.16666666667,3870.551816817166,15447,123148,0.12543443661285608,1.0,1,0
80000,1,1,2,27,0,0,0,0,0,0,74640,72565,63342,51529,41484,34097,20024,10000,4000,2000,3000,2500,0,0,0,0.0,0,56276.166666666664,6920.666666666667,337657,41524,0.12297686705739848,0.7034520833333333,56276.166666666664,7054.598689271182,20024,74640,0.2682743837084673,1.0,1,0
30000,1,2,2,24,0,0,0,2,0,0,14597,15614,18246,17660,17768,18151,1568,3200,0,700,670,1500,1,1,2,0.3333333333333333,0,17006.0,1273.0,102036,7638,0.07485593320004705,0.5668666666666666,17006.0,1110.3467926733522,1568,14597,0.10741933273960402,0.9583333333333334,0,1
20000,1,3,1,27,-2,-2,-2,-2,-2,-2,-2000,780,0,-1000,0,1222,2780,2000,1000,1000,1222,1800,0,0,0,0.0,0,-166.33333333333334,1633.6666666666667,-998,9802,0.0,0.016683333333333335,333.6666666666667,699.7832997912044,2780,-2000,0.0,1.0,1,0
50000,1,2,1,29,1,2,0,0,0,2,23451,22781,24108,25203,26681,26117,0,2000,1800,2200,0,2250,1,3,2,0.8333333333333334,1,24723.5,1375.0,148341,8250,0.055615103039618176,0.49447,24723.5,1076.9168955866558,0,23451,0.0,0.8958333333333334,0,1
460000,1,1,2,29,0,0,0,0,0,0,428369,436349,449078,457587,240651,245605,16833,21000,20000,8000,8000,8100,0,0,0,0.0,0,376273.1666666667,13655.5,2257639,81933,0.036291453150835894,0.8179851449275363,376273.1666666667,6310.686293898628,16833,428369,0.03929556060312488,1.0,1,0
340000,1,2,1,30,-2,-1,0,0,0,0,326,7132,16684,25749,30085,30406,7132,10000,10000,5000,1007,6000,0,0,0,0.0,0,18397.0,6523.166666666667,110382,39139,0.35457773912413254,0.054108823529411765,18397.0,3393.206531684546,7132,326,5.0,1.0,1,0
10000,1,2,2,23,0,0,0,0,0,0,4304,5324,6509,7313,6469,6988,1100,1279,1083,500,1000,1000,0,0,0,0.0,0,6151.166666666667,993.6666666666666,36907,5962,0.16154117105156204,0.6151166666666666,6151.166666666667,262.4840312603162,1100,4304,0.2555762081784387,1.0,1,0
50000,1,2,2,24,0,0,0,0,2,0,11772,13014,11199,12693,10764,10031,1469,1600,2000,0,350,509,0,1,2,0.3333333333333333,0,11578.833333333334,988.0,69473,5928,0.08532811307990154,0.23157666666666668,11578.833333333334,805.3170804099464,1469,11772,0.12478763166836561,0.9583333333333334,1,0
110000,1,2,2,24,0,0,0,0,0,0,74349,70338,71796,73253,74138,75691,3101,3187,3244,2700,2748,3331,0,0,0,0.0,0,73260.83333333333,3051.8333333333335,439565,18311,0.04165709280766212,0.6660075757575757,73260.83333333333,265.19835343883017,3101,74349,0.04170869816675409,1.0,1,0
50000,1,2,2,22,2,2,2,0,0,0,45614,50781,45429,28927,19896,19475,5991,41,1617,816,1003,1004,0,3,2,1.0,2,35020.333333333336,1745.3333333333333,210122,10472,0.04983771332844728,0.7004066666666667,35020.333333333336,2140.6167958480255,5991,45614,0.13134125487788836,0.875,1,0
100000,1,1,2,27,-1,-1,-1,2,-1,0,194,678,1032,516,998,482,1000,1032,0,998,0,800,1,1,2,0.3333333333333333,0,650.0,638.3333333333334,3900,3830,0.982051282051282,0.0065,650.0,501.24072726252666,1000,194,5.0,0.9583333333333334,0,1
80000,1,1,2,27,-1,-1,-1,-1,-1,-1,400,600,600,100,900,2934,600,600,100,900,2934,0,0,0,0,0.0,0,922.3333333333334,855.6666666666666,5534,5134,0.9277195518612216,0.011529166666666667,922.3333333333334,1072.8805463175602,600,400,1.5,1.0,1,0
500000,1,2,2,28,0,0,0,0,0,0,33758,33048,45422,46483,39598,40622,1626,13000,2100,37000,1234,3512,0,0,0,0.0,0,39821.833333333336,9745.333333333334,238931,58472,0.24472337201953703,0.07964366666666667,39821.833333333336,14064.719302803973,1626,33758,0.048166360566384264,1.0,1,0
360000,1,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,1,0
280000,1,2,1,29,-2,-2,-1,2,2,-2,-650,-650,2057,650,3072,3330,0,2707,3,3072,3330,499,0,2,2,0.6666666666666666,0,1301.5,1601.8333333333333,7809,9611,1.2307593802023307,0.00542202380952381,1518.1666666666667,1594.2222450670629,0,-650,0.0,0.9166666666666666,1,0
300000,1,2,1,29,0,0,0,0,0,-2,8857,8102,12214,27299,0,0,3000,5000,21312,0,0,0,0,0,0,0.0,0,9412.0,4885.333333333333,56472,29312,0.5190536903244085,0.031373333333333336,9412.0,8306.653397528193,3000,8857,0.3387151405667833,1.0,1,0
20000,1,3,2,27,-1,-1,-1,-1,-2,-2,390,0,780,0,0,0,0,780,0,0,0,0,0,0,0,0.0,0,195.0,130.0,1170,780,0.6666666666666666,0.00975,195.0,318.43366656181314,0,390,0.0,1.0,1,0
460000,1,4,2,28,-1,-1,0,-1,-1,-1,1358,55022,50394,3917,1695,22231,55071,1263,3934,1702,22238,513,0,0,0,0.0,0,22436.166666666668,14120.166666666666,134617,84721,0.6293484478186262,0.04877427536231884,22436.166666666668,21685.481515674648,55071,1358,5.0,1.0,1,0
500000,1,1,2,28,0,0,0,0,0,0,92442,96905,111219,251573,300336,269964,7036,20042,150122,75182,11486,11162,0,0,0,0.0,0,187073.16666666666,45838.333333333336,1122439,275030,0.2450289058024534,0.3741463333333333,187073.16666666666,57078.431462914836,7036,92442,0.07611258951558815,1.0,1,0
500000,1,1,2,27,0,0,0,0,0,0,252881,224633,486367,616836,250600,296217,30032,271636,30876,60044,50539,100562,0,0,0,0.0,0,354589.0,90614.83333333333,2127534,543689,0.25554891249681555,0.709178,354589.0,92355.03784508276,30032,252881,0.11875941648443339,1.0,1,0
360000,1,1,2,28,-1,-1,0,0,0,0,9179,10977,14190,16328,17383,17194,10977,8500,4000,1700,371,1150,0,0,0,0.0,0,14208.5,4449.666666666667,85251,26698,0.3131693469871321,0.039468055555555555,14208.5,4342.751877170358,10977,9179,1.1958819043468787,1.0,1,0
50000,1,2,2,27,-2,-2,-2,-2,-2,-2,3043,2432,3754,11985,19332,0,2446,3754,12053,19332,0,0,0,0,0,0.0,0,6757.666666666667,6264.166666666667,40546,37585,0.926971834459626,0.13515333333333335,6757.666666666667,7792.788471828724,2446,3043,0.8038120276043378,1.0,1,0
30000,1,1,2,29,0,0,-2,-1,0,0,27720,0,0,22015,22649,24583,0,0,22015,1000,2300,1200,0,0,0,0.0,0,16161.166666666666,4419.166666666667,96967,26515,0.27344354264852994,0.5387055555555555,16161.166666666666,8662.748072445987,0,27720,0.0,1.0,1,0
50000,1,1,2,29,-1,-1,-1,-1,-1,-1,759,360,360,360,360,360,360,360,360,360,360,360,0,0,0,0.0,0,426.5,360.0,2559,2160,0.8440797186400938,0.00853,426.5,0.0,360,759,0.4743083003952569,1.0,1,0
20000,1,1,2,29,0,0,0,0,0,0,22819,19296,20183,20036,19965,20061,1700,2000,1600,1000,1500,1000,0,0,0,0.0,0,20393.333333333332,1466.6666666666667,122360,8800,0.07191892775416803,1.0196666666666665,20393.333333333332,398.3298465677242,1700,22819,0.07449932074148735,1.0,1,0
